,Names,Situacoes
3385,PERDIGAO COUROS SA,Cancelado em 05/08/1985
3386,PERDIZES - SECURITIZADORA DE RECEBÍVEIS COMERCIAIS S.A.,Cancelado em 08/10/2018
3387,PERENCO PETRÓLEO E GÁS DO BRASIL PARTICIPAÇÕES S/A,Cancelado em 20/10/2011
3388,PERFILADOS RIO DOCE S/A,Cancelado em 30/10/2017
3389,PERFLEX IND E COM DE BORRAC SA,Cancelado em 14/02/2012
3390,PERFLEX IND E COM DE BORRAC SA,Cancelado em 06/08/2018
3391,PERFUMARIAS PHEBO SA,Cancelado em 20/07/1990
3392,PERNAMBUCO PARTIC  INVEST. SA,Cancelado em 09/06/1999
3393,PERSIANAS COLUMBIA SA,Cancelado em 14/09/1992
3394,PERSICO PIZZAMIGLIO SA,Cancelado em 04/01/2010
3395,PESCA ALTO MAR SA,Cancelado em 14/02/2012
3396,PESCAL SA,Cancelado em 31/01/2008
3397,PESCANAVE SA PESCA E EXP,Cancelado em 14/02/2012
3398,PESCANOVA SA COM IND,Cancelado em 18/06/1986
3399,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,Concedido em 09/09/2020
3400,PETERCO NE PRODS ELETRICOS SA,Cancelado em 31/08/1992
3401,PETRO RIO S.A.,Concedido em 21/10/2010
3402,PETROBRAS DISTRIBUIDORA SA,Cancelado em 05/02/2003
3403,PETROBRAS DISTRIBUIDORA SA,Concedido em 12/12/2017
3404,PETROBRAS QUÍMICA S.A.- PETROQUISA,Cancelado em 08/11/2006
3405,PETROFLEX INDÚSTRIA E COMÉRCIO S.A.,Cancelado em 31/10/2008
3406,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,Concedido em 20/07/1977
3407,PETROLEO LUB DO NORDESTE SA,Concedido em 24/10/1975
3408,PETROPAR EMBALAGENS SA,Cancelado em 17/04/2001
3409,PETROQUIMICA UNIAO SA,Cancelado em 16/12/2008
3410,PETTENATI SA IND TEXTIL,Concedido em 04/02/1981
3411,PEVE PREDIOS SA,Cancelado em 30/01/2003
3412,PEVÊ-FINASA PARTICIPAÇÕES E PRÉDIOS S.A.,Cancelado em 30/01/2003
3413,PHARMUS - QUIM E FARMACEUT SA,Cancelado em 14/02/2012
3414,PHIDIAS AGROPEC SA,Cancelado em 09/03/1993
3415,PHILIP MORRIS BRASILEIRA SA,Cancelado em 09/10/1986
3416,PIASA PIABAS AGROPEC SA,Cancelado em 14/02/2012
3417,PILCOMAYO PARTICIPACOES SA,Cancelado em 17/01/2002
3418,PINA INTERC COML INDL PESCA SA,Cancelado em 04/01/2010
3419,PINCEIS TIGRE SA,Cancelado em 09/02/1988
3420,PINDARE SA,Cancelado em 01/09/2012
3421,PINDORAMA AGRI COM IND SA,Cancelado em 28/09/2008
3422,PINHEIRO SA IND MADEIREIRA,Cancelado em 20/04/2000
3423,PINTO FORMOSO AGROPEC SA.,Cancelado em 25/05/2004
3424,PIONEIRO HOTELARIA E TUR S/A,Cancelado em 14/02/2012
3425,PIONEIRO HOTELARIA E TUR S/A,Cancelado em 12/06/2013
3426,PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS,Cancelado em 17/01/2017
3427,PIQUIRI AGROPEC SA - PAPESA,Cancelado em 22/03/1999
3428,PIRAJU PARTICIPACOES SA,Cancelado em 06/09/2001
3429,PIRAMIDES BRASILIA SA IC,Cancelado em 20/12/2005
3430,PIRELLI CABOS SA,Cancelado em 05/12/2000
3431,PIRELLI PNEUS SA,Cancelado em 05/12/2000
3432,PISA-PAPEL DE IMPRENSA SA,Cancelado em 28/09/2001
3433,PISOS STA MARCIA SA,Cancelado em 05/01/1993
3434,PJBANK SECURITIZADORA S.A.,Concedido em 04/10/2019
3435,PLAENGE CONCRETO PRE MOLD SA,Cancelado em 14/02/2012
3436,PLANICIE AGROPECUARIA SA,Cancelado em 19/10/2005
3437,PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,Concedido em 04/09/2020
3438,PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,Concedido em 19/04/1989
3439,PLAST MED SA,Cancelado em 14/02/2012
3440,PLASTICOL PLAST TEC DA AM SA,Cancelado em 28/09/2008
3441,PLATYPUS SA,Cancelado em 06/07/2007
3442,PLAY BEVERAGE SOUTH AMERICA SA,Cancelado em 15/05/2014
3443,PLAYCENTER SA,Cancelado em 08/08/2002
3444,PLENA HOTEIS S/A,Cancelado em 23/12/2004
3445,POCO VERDE AGRI SA,Cancelado em 28/09/2008
3446,POCONÉ PARTICIPAÇÕES SA,Cancelado em 30/01/2003
3447,POLIALDEN PETROQUIMICA SA,Cancelado em 31/05/2006
3448,"POLIFLEX DA BAHIA S.A INDUSTRIA, COMERCIO E EXPORTAÇÃO",Cancelado em 03/11/2008
3449,POLIFRIO DO NE SA,Cancelado em 02/02/1999
3450,POLIGRAN POLIM GRAN DO BR SA,Cancelado em 14/02/2012
3451,POLIMIX CONCRETO S/A,Cancelado em 08/06/1988
3452,POLIOLEFINAS SA,Cancelado em 17/08/1988
3453,POLIPLAST SA PLAST DA AM,Cancelado em 14/02/2012
3454,POLIPROPILENO PARTICIPACOES S.A.,Cancelado em 15/12/2005
3455,POLIPROPILENO SA,Cancelado em 15/12/2005
3456,POLIQUIMICA S/A,Cancelado em 18/10/2006
3457,POLITENO IND E COMERCIO SA,Cancelado em 02/04/2007
3458,POLITENO LINEAR IND E COM SA,Cancelado em 26/06/1997
3459,POLO CAPITAL SECURITIZADORA S/A,Concedido em 22/09/2010
3460,POLONIA PARTICIPACOES SA,Cancelado em 03/06/2002
3461,POLPAR S.A.,Concedido em 03/03/1989
3462,POLTEX POLIDO TEXTIL S/A,Cancelado em 02/05/2016
3463,POLYMAX INFORMATICA SA,Cancelado em 21/03/2006
3464,POLYNOR SA IC FIBS SINTS DA PB,Cancelado em 22/03/2005
3465,POLYUTIL SA IND E COM MAT PLAS,Cancelado em 14/02/2012
3466,POMIFRUTAS S/A - EM RECUPERAÇÃO JUDICIAL,Concedido em 28/12/2004
3467,PONTA AGROINDL SA,Cancelado em 10/10/1997
3468,PONTE NOVA AGROINDL SA,Cancelado em 14/02/2012
3469,PONTES SA AGROPASTORIL,Cancelado em 04/11/1993
3470,PONTES SA HOT E TUR,Cancelado em 28/01/1998
3471,PONTUAL LEASING SA ARREND MERC,Cancelado em 18/07/2006
3472,PORCELANA SCHMIDT SA,Cancelado em 28/05/2001
3473,PORCELANE SA,Cancelado em 28/09/2008
3474,PORTHAL DO LAGO SA,Cancelado em 08/02/2002
3475,PORTO SEGURO SA,Concedido em 28/11/1997
3476,PORTO SUDESTE V.M. S.A.,Concedido em 11/11/2014
3477,PORTUENSE FERRAGENS S/A,Concedido em 20/07/1977
3478,PORTX OPERAÇÕES PORTUÁRIAS S.A.,Cancelado em 11/07/2012
3479,POSITIVO TECNOLOGIA S.A.,Concedido em 06/12/2006
3480,POTENZA LEASING ARREND MERC SA,Cancelado em 12/05/1998
3481,POTHENCIA S/A - REFLORESTADORA,Cancelado em 01/08/2012
3482,POUSADA DOS VELEIROS SA,Cancelado em 06/06/2003
3483,PPE FIOS ESMALTADOS SA,Cancelado em 12/03/2010
3484,PPLA PARTICIPATIONS LTD.,Concedido em 24/04/2012
3485,PRAIA GRANDE HOTEIS E TURISMO SA,Cancelado em 20/09/2005
3486,PRAIAMAR EMPREEND TUR SA,Cancelado em 14/02/2012
3487,PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.,Concedido em 27/09/2018
3488,PRÁTICA PARTICIPAÇÕES S.A.,Cancelado em 31/12/2017
3489,PREDILETO ALIMENTOS SA,Cancelado em 19/12/2011
3490,PREFABRICADOS ALFA DO MA SA,Cancelado em 14/02/2012
3491,PREFABRICADOS ALFA DO MA SA,Cancelado em 06/02/2013
3492,PREFERÊNCIA AGROPECUÁRIA SA,Cancelado em 25/08/2008
3493,PREMESA SA IND E COMERCIO,Cancelado em 05/10/1994
3494,PREMOLDE IND ARTEF CIMENTO S/A,Cancelado em 14/02/2012
3495,PREMOLTINS - PREMOLDADOS TO SA,Cancelado em 14/02/2012
3496,PRH9 PRODUÇÕES SA,Cancelado em 06/02/2001
3497,PRICOMAR INDUSTRIA DE PESCA S/A,Cancelado em 14/02/2012
3498,PRIMOROSA SA AGROPEC IND E COM,Cancelado em 14/02/2012
3499,PRIMOROSA SA AGROPEC IND E COM,Cancelado em 20/08/2012
3500,PRINER SERVIÇOS INDUSTRIAIS S.A.,Concedido em 02/10/2017
3501,PRIVATINVEST PARTICIPAÇÕES SA,Cancelado em 31/08/2011
3502,PRÓ METALURGIA SA - EM LIQUIDAÇÃO EXTRAJUDICIAL,Concedido em 11/02/1982
3503,PROCINSA PRODS CIRURG DO NE SA,Cancelado em 14/02/2012
3504,PRODS AGRIC SA - PROASA,Cancelado em 14/02/2012
3505,PRODS PEC ANGICO BRANCO SA,Cancelado em 28/09/2008
3506,PRODUTORES ENERGETICOS DE MANSO SA,Concedido em 07/02/2002
3507,PRODUTOS E LIGAS PLASTICAS DO BRASIL S/A,Cancelado em 14/02/2012
3508,PRODUTOS E LIGAS PLASTICAS DO BRASIL S/A,Cancelado em 05/02/2019
3509,PRODUTOS QUIMICOS ELEKEIROZ SA,Cancelado em 12/04/1995
3510,PROFARMA DISTRIB. PRODUTOS FARMACEUTICOS,Concedido em 24/10/2006
3511,PROFERTIL-PROD QUIM FERT SA,Cancelado em 05/12/2005
3512,PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO,Concedido em 11/08/2014
3513,PROMAPA PROD MAD DO PARA SA,Cancelado em 28/09/2008
3514,PROMAR PESCA INDL SA,Cancelado em 14/02/2012
3515,PROMASA PRODS MEDS ARACAJU SA,Cancelado em 14/02/2012
3516,PROMETAL PRODS METALURGICOS SA,Cancelado em 22/03/2005
3517,PROMOAUTO PARTICIPAÇÕES SA,Cancelado em 16/01/2003
3518,PROMON ENGENHARIA SA,Cancelado em 29/09/1988
3519,PROMON TECNOLOGIA SA,Cancelado em 16/08/1990
3520,PROMPT PARTICIPAÇÕES S.A.,Concedido em 18/06/1999
3521,PRONOR PETROQUIMICA SA,Cancelado em 16/05/2011
3522,PROPASA PRODS DE PAPEL SA,Cancelado em 07/08/2007
3523,PROPEC MINERAL IND COM REP SA,Cancelado em 14/02/2012
3524,PROPECUS AGROPECUÁRIA S.A.,Cancelado em 03/09/2010
3525,PROSPEC SA PROSPECCAO AEROLEV,Cancelado em 09/10/1990
3526,PROTEINA PROJ INTEGR ALIM SA,Cancelado em 18/10/2007
3527,PROVALE IND E COM SA,Cancelado em 18/03/1999
3528,PROVIDAX PARTICIPAÇÕES S/A,Cancelado em 30/07/2014
3529,PRUDENTE NEVES AGROPEC SA,Cancelado em 14/02/2012
3530,PRUMO LOGÍSTICA S.A.,Cancelado em 04/05/2018
3531,PST ELETRÔNICA SA,Cancelado em 20/07/2010
3532,PUERI IND COM DE CONFECCOES SA,Cancelado em 14/02/2012
3533,PW BRASIL EXPORT S/A,Cancelado em 18/11/2011
3534,QGN PARTICIPAÇÕES SA,Cancelado em 14/08/2012
3535,QUALICORP SA,Concedido em 17/06/2011
3536,QUALITY SOFTWARE S.A.,Concedido em 03/12/2013
3537,QUARTZIL INFO SA,Cancelado em 10/11/1989
3538,QUATRO ESTACOES HOT E TUR S/A,Cancelado em 04/04/2007
3539,QUATTOR PETROQUÍMICA S.A.,Cancelado em 03/02/2011
3540,QUEIROZ COMERCIO E PARTS SA,Cancelado em 28/09/1988
3541,QUIM DA BAHIA IND E COM,Cancelado em 16/12/2008
3542,QUIMBRASIL QUIM INDL BRAS SA,Cancelado em 09/10/1990
3543,QUÍMICA GERAL DO NORDESTE S/A,Cancelado em 14/02/2012
3544,QUIMIO PRODS QUIMICOS CI SA,Cancelado em 14/06/1989
3545,QUIMISINOS SA,Cancelado em 22/03/2005
3546,QUIXADA FAZ BOVINA DO PA SA,Cancelado em 30/01/1996
3547,R.J. AVIC DA AMAZONIA SA,Cancelado em 14/02/2012
3548,RACHID ABDALLA SA IND E COM,Cancelado em 21/03/2006
3549,RACIMEC INFORMATICA BRAS SA,Cancelado em 05/03/1993
3550,RACINVEST INVS IMOBILIARIOS SA,Cancelado em 28/01/1992
3551,RACIONAL ENGENHARIA SA,Cancelado em 23/11/1987
3552,RAÇÕES ARGO SA,Cancelado em 14/02/2012
3553,RAIA DROGASIL S.A.,Concedido em 20/07/1977
3554,RAIA SA,Cancelado em 02/02/2012
3555,RAIL SUL SA,Cancelado em 31/01/2006
3556,RAISA RONDONIA AGROINDL SA,Cancelado em 16/11/2012
3557,RAÍZEN ENERGIA S.A.,Concedido em 21/10/2013
3558,RAN REF ACUCAR NORTE SA,Cancelado em 04/01/2010
3559,RANARIO REAL SA,Cancelado em 28/09/2008
3560,RANARIO STA CRUZ SA,Cancelado em 14/02/2012
3561,RANDON NORDESTE SA VEICS IMPLS,Cancelado em 16/02/1996
3562,RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,Concedido em 05/02/1993
3563,RANDON SA VEICULOS IMPLEMENTOS,Cancelado em 27/04/1993
3564,RAROS AGROIND  PROD AROM SA,Cancelado em 24/10/2012
3565,RASIP AGRO PASTORIL SA,Cancelado em 16/07/2013
3566,RAUTA COM IND DE MAD SA,Cancelado em 14/02/2012
3567,RAVEL INDL SA,Cancelado em 28/09/2008
3568,RAYMUNDO DA FONTE IND SA,Cancelado em 13/07/2005
3569,RB CAPITAL COMPANHIA DE SECURITIZAÇÃO,Concedido em 02/08/1999
3570,RB CAPITAL SECURITIZADORA S.A.,Cancelado em 31/12/2019
3571,REAG SECURITIES - SECURITIZADORA DE CRÉDITOS S/A,Concedido em 11/11/2015
3572,REAL AI PIC SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.,Concedido em 14/09/1999
3573,REAL CONSÓRCIO PART. S.A.(EM LIQUIDAÇÃO),Cancelado em 14/01/2002
3574,REAL HOLDINGS PART. S.A. (EM LIQUIDAÇÃO),Cancelado em 14/01/2002
3575,REALCAFE SOLUVEL DO BRASIL S/A,Cancelado em 13/04/2000
3576,REALCAFE SOLUVEL DO BRASIL S/A,Concedido em 13/10/2004
3577,REALPAR PARTICIPAÇÕES S.A-EM LIQUIDAÇÃO,Cancelado em 14/01/2002
3578,REASON S.A. COML. IMPORT. E EXPORTADORA,Cancelado em 05/02/2001
3579,REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.,Cancelado em 03/02/2016
3580,REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.,Cancelado em 13/04/2017
3581,RECIFE GRAFICA EDITORA SA,Cancelado em 14/02/2012
3582,RECRUSUL SA,Concedido em 20/12/1985
3583,REDE D'OR SÃO LUIZ S.A.,Concedido em 21/10/2019
3584,REDE ENERGIA PARTICIPAÇÕES S.A.,Concedido em 16/10/1969
3585,REDE INT DE HOT E P DO PI SA,Cancelado em 28/09/2008
3586,REDECARD S/A,Cancelado em 18/10/2012
3587,REDENTOR ENERGIA S/A,Cancelado em 19/01/2016
3588,REDFACTOR FACTORING E FOMENTO COML S/A,Cancelado em 16/05/2011
3589,REFINARIA PET IPIRANGA SA,Cancelado em 17/07/2008
3590,REFINARIA PET MANGUINHOS SA,Concedido em 14/05/1970
3591,REFRIG GAROTO IND COM SA,Cancelado em 14/02/2012
3592,REFRIMA SA-EQUIP INDUSTRIAIS,Cancelado em 28/09/2008
3593,REGINA ALIMS SA,Cancelado em 14/02/2012
3594,REIT SECURITIZADORA DE RECEBIVEIS IMOBILIÁRIOS S/A,Concedido em 10/05/2012
3595,REMA SA,Cancelado em 06/09/1988
3596,REMASA REFLORES MADEIREIRA SA,Cancelado em 08/06/2000
3597,RENATO PEREIRA AGROPEC SA,Cancelado em 14/02/2012
3598,RENNER HERRMANN SA,Cancelado em 12/08/2002
3599,RENNER PARTICIPAÇÕES SA,Cancelado em 20/07/2009
3600,RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.,Concedido em 22/10/2015
3601,RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL,Concedido em 20/08/2008
3602,REP REAL ESTATE PARTNERS DESENV IMOB SA,Cancelado em 13/08/2012
3603,RESAM - RECAPAGEM SÃO MATHEUS S/A,Cancelado em 17/06/2009
3604,RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA,Concedido em 18/04/2008
3605,RET PARTICIPAÇÕES S/A,Cancelado em 11/06/2018
3606,REXAM BEVERAGE CAN SOUTH AMERICA S.A.,Cancelado em 19/05/2004
3607,RG PRIVATE BROKERS INT. DE NEGÓCIOS IMOB. LTDA,Cancelado em 18/08/2011
3608,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,Concedido em 13/10/1997
3609,RHC SECURITIZADORA DE CRÉDITOS S.A.,Cancelado em 30/06/2020
3610,RHODIA AGRO SA,Cancelado em 09/01/1990
3611,RHODIA SA,Cancelado em 15/10/1993
3612,RHODIA-STER FIPACK SA,Cancelado em 04/09/1998
3613,RIACHO AGROPEC SA,Cancelado em 14/02/2012
3614,RIACHO NOVO AGROPEC S/A,Cancelado em 14/02/2012
3615,RIAN AGROPECUARIA SA,Cancelado em 22/12/2000
3616,RIB SA,Cancelado em 25/04/1997
3617,RIBEIRAO PRETO WATER PARK SA,Cancelado em 30/06/2004
3618,RIBEIRAO S/A,Cancelado em 20/03/2008
3619,RIBEIRO CHAVES SA INDS,Cancelado em 14/02/2012
3620,RICASA ROLANDIA IC E AGRI SA,Cancelado em 22/03/2005
3621,RICINOR-RICINOQUIMICA DO NE SA,Cancelado em 28/09/2008
3622,RICOPESCA NORTE-CAPTURA E COM,Cancelado em 14/02/2012
3623,RICOPESCA-RIBAMAR IND E COM,Cancelado em 03/11/2005
3624,RIMA IMPRESSORA SA,Cancelado em 22/03/2005
3625,RIMA INDL SA,Cancelado em 24/10/2012
3626,RIMET EMPREEND. INDS. E COMERCIAIS S/A,Cancelado em 31/10/2012
3627,RIMO S/A INDÚSTRIA E COMÉRCIO,Cancelado em 20/07/2012
3628,RIO CLARO AGROINDL SA,Cancelado em 14/02/2012
3629,RIO CORRENTE AGROPEC SA,Cancelado em 17/04/1996
3630,RIO CORTADO AGROPECUÁRIA S/A,Concedido em 25/07/2008
3631,RIO COTIA AGROPEC SA,Cancelado em 05/07/2002
3632,RIO GRANDE AGROPEC SA,Cancelado em 25/11/1994
3633,RIO GRANDE CIA CEL DO SUL,Cancelado em 10/04/1986
3634,RIO GRANDE ENERGIA SA,Cancelado em 01/01/2019
3635,RIO MONSARÁS PARTICIPAÇÕES S/A,Cancelado em 23/07/2014
3636,RIO OTHON PALACE HOTEL SA,Cancelado em 18/02/1994
3637,RIO PALMAS AGROPASTORIL SA,Cancelado em 03/11/2004
3638,RIO PARANAPANEMA ENERGIA SA,Concedido em 14/07/1999
3639,RIO POTY AGROPEC SA,Cancelado em 14/02/2012
3640,RIO PRATA AGROPEC SA,Cancelado em 28/09/2008
3641,RIO PRETO AGROINDL SA,Cancelado em 14/02/2012
3642,RIO PRETO AGROPECUÁRIA S/A,Cancelado em 16/09/2010
3643,RIOEST ESTACIONAMENTOS SA,Cancelado em 26/04/2012
3644,RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,Concedido em 06/04/2018
3645,RIOPEC RIO SANGUE PECUARIA,Cancelado em 28/09/2008
3646,RIPASA SA CELULOSE E PAPEL,Cancelado em 28/08/2006
3647,RIQUE PALACE HOTEIS SA,Cancelado em 19/06/2006
3648,RIVA 9 EMPREENDIMENTOS IMOBILIARIOS S/A,Concedido em 28/07/2020
3649,RIZZO SA IND ALIM,Cancelado em 30/10/1985
3650,RJ CAPITAL PARTNERS S.A.,Cancelado em 30/05/2018
3651,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,Concedido em 18/01/2007
3652,ROBUSTA AGROPEC SA,Cancelado em 28/09/2008
3653,ROCHA SANTOS AGROIND SA,Cancelado em 14/02/2012
3654,RODANA RELOGIOS S/A,Cancelado em 01/06/2017
3655,RODONORTE - CONC. ROD. INTEGRADAS S.A.,Concedido em 12/11/2001
3656,RODOVIARIA SA IND IMPLS TRANSP,Cancelado em 19/04/1993
3657,RODOVIAS DAS COLINAS S.A.,Concedido em 25/04/2013
3658,ROMANO MASSIGNAM SA IND COM,Cancelado em 25/10/1984
3659,ROMAXIS SECURITIZADORA S.A.,Concedido em 22/03/2019
3660,ROMCY GRANJAS SA,Cancelado em 14/02/2012
3661,RONAGRO AGROPECUARIA SA,Cancelado em 27/01/1997
3662,RONDISTUR HOTEIS E TURISMO SA,Cancelado em 03/11/2005
3663,ROPASC PARTICIPAÇÕES S/A,Cancelado em 31/12/2013
3664,RORAIMA REFRIGERANTES SA,Cancelado em 09/06/1992
3665,ROSAFER SA,Cancelado em 31/08/1989
3666,ROSARIO AGROPASTORIL SA,Cancelado em 28/09/2008
3667,ROSE FRANCE CONFEC SA,Cancelado em 14/02/2012
3668,ROSH INDUSTRIAL S.A.,Cancelado em 01/06/2017
3669,ROSSI RESIDENCIAL SA,Concedido em 01/07/1997
3670,ROSSI SECURITIES SA,Cancelado em 15/06/2000
3671,RR CASA DE INVESTIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 22/06/2016
3672,RRSPE EMPRENDIMENTOS E PARTICIPAÇÕES S/A,Cancelado em 29/12/2004
3673,RUBERTEX COM E INDUSTRIA SA,Cancelado em 22/03/2005
3674,RUFINO FERREIRA COM IND ACO SA,Cancelado em 28/09/2008
3675,RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.,Concedido em 17/09/2018
3676,RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.,Cancelado em 19/12/2016
3677,RUMO MALHA NORTE S.A.,Concedido em 27/12/1995
3678,RUMO MALHA OESTE S.A.,Concedido em 20/10/1998
3679,RUMO MALHA PAULISTA S.A.,Concedido em 12/11/1998
3680,RUMO MALHA SUL S.A.,Concedido em 29/08/1996
3681,RUMO S.A.,Concedido em 02/07/1998
3682,RURAL AGROINVEST SA,Cancelado em 14/08/2008
3683,RURAL BREJOLANDIA SA,Cancelado em 10/11/1989
3684,RURAL GRAO SA,Cancelado em 21/11/1996
3685,RURAL LEASING SA ARREND MERC,Cancelado em 23/05/2006
3686,RURALTOUR TURISMO RURAL SA,Cancelado em 14/02/2012
3687,S R PRODUTOS HOSPITALARES S A,Cancelado em 28/09/2008
3688,S.A. (VIAÇÃO AÉREA RIO-GRANDENSE) - FALIDA,Cancelado em 04/01/2011
3689,S.A.V.SA,Cancelado em 15/06/2000
3690,S.F.S.P.V. EMPRS E PARTS SA,Cancelado em 21/07/1999
3691,S.P.E.L. EMPREENDIMENTOS E PARTICIP. S.A,Cancelado em 31/12/2005
3692,S/A CONSTANCIO VIEIRA,Cancelado em 01/06/2017
3693,SA AGROINDL VALE DO ENGANO,Cancelado em 14/02/2012
3694,SA BRASILEIRA IND OTICA SABIO,Cancelado em 09/08/2005
3695,SA CONFECCOES BRAS SABRA,Cancelado em 20/04/1999
3696,SA CORTUME CARIOCA,Cancelado em 25/11/1987
3697,SA ENGEFUSA,Cancelado em 20/12/2005
3698,SA EXP DE PROD PERNAMBUCANOS,Cancelado em 14/02/2012
3699,SA FABRICA PRODS ALIMCS VIGOR,Cancelado em 20/02/2009
3700,SA FAZ CAXITORE IND PEC E AGRICULTURA,Cancelado em 28/12/2006
3701,SA MARVIN,Cancelado em 17/06/1993
3702,SA MINERACAO DA TRINDADE,Cancelado em 16/10/2000
3703,SA MINERACAO DE AMIANTO,Cancelado em 23/08/1989
3704,SA PROTEIDOS DO BRASIL-PROBRAS,Cancelado em 10/01/1997
3705,SA SALINEIRA DO NE SOSAL,Cancelado em 30/06/1995
3706,SA WHITE MARTINS,Cancelado em 26/05/2000
3707,SAAG INVESTIMENTOS S.A.,Cancelado em 21/10/2014
3708,SABENJI IND COM EXP SA,Cancelado em 14/02/2012
3709,SABER SERVIÇOS EDUCACIONAIS S.A.,Concedido em 13/08/2018
3710,SABINO DE OLIVEIRA COMERCIO E NAVEGAÇÃO S/A,Cancelado em 02/05/2016
3711,SABUGI SA IND E COM,Cancelado em 16/10/2000
3712,SACOPLAST-SACOS PLAST DO NE SA,Cancelado em 01/07/1993
3713,SADIA AVICOLA SA,Cancelado em 21/05/1987
3714,SADIA CONCORDIA SA IND E COM,Cancelado em 27/08/1998
3715,SADIA MATO GROSSO SA,Cancelado em 09/07/1993
3716,SADIA SA,Cancelado em 29/12/2000
3717,SADIA SA,Cancelado em 04/11/2009
3718,SADOKIN SA ELETRICA ELETRONICA,Cancelado em 18/12/1998
3719,SAFRA COMPANHIA SECURITIZADORA DE CREDITOS IMOBILIARIOS,Cancelado em 27/10/2011
3720,SAFRA HOLDING SA,Cancelado em 27/12/1990
3721,SAFRA LEASING SA ARRENDAMENTO  MERCANTIL,Cancelado em 13/02/1990
3722,SAFRA LEASING SA ARRENDAMENTO  MERCANTIL,Cancelado em 29/08/2003
3723,SAFRA LEASING SA ARRENDAMENTO  MERCANTIL,Cancelado em 17/01/2019
3724,SAFRA SA ADM E PARTICIPACOES,Cancelado em 28/04/1988
3725,SAFRITA MAUES SA,Cancelado em 02/01/2014
3726,SAGAISA-STA GERTRUDES AGR IRR,Cancelado em 11/10/1995
3727,SAHY PARTICIPAÇÕES SA,Cancelado em 16/11/2007
3728,SAINT-GOBAIN CANALIZAÇÃO S/A,Cancelado em 01/06/2001
3729,SAINT-GOBAIN VIDROS SA,Cancelado em 31/05/2001
3730,SALGEMA INDS QUIMICAS SA,Cancelado em 23/12/1996
3731,SALIBRAS SA IND E COM,Cancelado em 28/09/2008
3732,SALMEPA SA ALIM MED PARNAIBA,Cancelado em 14/02/2012
3733,SALMEPA SA ALIM MED PARNAIBA,Cancelado em 09/07/2019
3734,SALUS INFRAESTRUTURA PORTUÁRIA S.A.,Concedido em 05/01/2015
3735,SALVADOR PRAIA HOT SA,Cancelado em 14/02/2012
3736,SAMABRAS AGROPEC SA,Cancelado em 14/02/2012
3737,SAMCIL SA SERV ASSIS MED AO CI,Cancelado em 07/12/1994
3738,SAMPA SA MARIA PAZ AGRO PASTOR,Cancelado em 14/02/2012
3739,SAN KARLO HOTEIS REUNIDOS SA,Cancelado em 14/02/2012
3740,SAN KARLO HOTEIS REUNIDOS SA,Cancelado em 28/12/2020
3741,SANASA STO ANTONIO AGROPEC SA,Cancelado em 14/02/2012
3742,SANCHO AGROPEC SA,Cancelado em 03/11/2005
3743,SANDRA TURISMO HOTEIS SA,Cancelado em 09/06/2014
3744,SANDRI SA IND E COM,Cancelado em 17/07/2004
3745,SANEAMENTO DE GOIAS SA,Concedido em 11/12/2001
3746,SANESALTO SANEAMENTO SA,Concedido em 21/09/2004
3747,SANGA SA NORD GURGUEIA AGROPEC,Cancelado em 28/09/2008
3748,SANJAGRO STA JULIA AGROPEC S A,Cancelado em 24/10/2012
3749,SANO NE SA IND E COM,Cancelado em 14/02/2012
3750,SANO SA INDUSTRIA E COMERCIO,Cancelado em 07/08/2007
3751,SANSUY SA IND DE PLASTICOS,Cancelado em 29/03/1994
3752,SANSUY SA INDÚSTRIA  DE PLASTICOS,Concedido em 06/05/1986
3753,SANTA CATARINA PART INVEST SA,Concedido em 13/12/1995
3754,SANTACONSTANCIA TECELAGEM SA,Cancelado em 18/06/1996
3755,SANTANA AGROINDL SA,Cancelado em 28/09/2008
3756,SANTANA RIOS AGROPEC SA,Cancelado em 14/02/2012
3757,SANTANA TEXTIL SA,Cancelado em 09/01/1998
3758,SANTANDER BRASIL ARRENDAMENTO MERCANTIL S.A.,Cancelado em 30/11/2009
